script,use_speaker_sep,keep_only_speaker_gold_clusters,remove_singleton_gold_clusters,keep_person_sys_clusters,keep_speaker_sys_clusters,muc_R,muc_P,muc_F1,bcubed_R,bcubed_P,bcubed_F1,ceafe_R,ceafe_P,ceafe_F1,conll2012_R,conll2012_P,conll2012_F1,nec_F1,nec_per_chains_missed,nec_name_F1,nec_pronoun_F1,nec_nominal_F1
shawshank,True,True,True,False,False,0.9161290322580645,0.6195462478184991,0.739198334200937,0.7474161196601656,0.4289097621526329,0.5450429597255123,0.704907722815736,0.08410830783596851,0.15028489521959856,0.7894842915779887,0.37752143926903353,0.4781753963820159,0.7235261505314028,7.6923076923076925,0.7976223202185135,0.7554126235218216,0.48615384615384616
shawshank,False,True,False,False,True,0.8180645161290323,0.8929577464788733,0.8538720538720539,0.558925984139724,0.6048361530118641,0.580975495375489,0.44383708278304473,0.5283774795036247,0.4824316117207008,0.6069425276839336,0.6753904596647873,0.6390930536560813,0.6026256690197254,15.384615384615385,0.7097347097347095,0.534909411453302,0.4755244755244755
shawshank,True,True,False,False,True,0.8683870967741936,0.9009370816599732,0.8843626806833115,0.7141052865855972,0.6805033922800097,0.6968995350894652,0.5636683808850251,0.5419888277740627,0.5526160596912011,0.7153869214149386,0.7078097672380151,0.7112927584879927,0.7235261505314028,7.6923076923076925,0.7976223202185135,0.6784895465987445,0.48615384615384616
shawshank,False,True,True,False,True,0.8180645161290323,0.8929577464788733,0.8538720538720539,0.5604783760198231,0.6045625552006466,0.5816864112856323,0.5125044636306088,0.5125044636306088,0.5125044636306088,0.6303491185931547,0.6700082551033762,0.6493543095960983,0.6026256690197254,15.384615384615385,0.7097347097347095,0.534909411453302,0.4755244755244755
shawshank,True,True,True,False,True,0.8683870967741936,0.9009370816599732,0.8843626806833115,0.7164374739553742,0.6804494897358094,0.6979799028152723,0.6710337867678869,0.5419888277740625,0.5996472137074734,0.7519527858324849,0.7077917997232817,0.7273299324020192,0.7235261505314028,7.6923076923076925,0.7976223202185135,0.6784895465987445,0.48615384615384616
shawshank,False,True,False,True,False,0.5341935483870968,0.8346774193548387,0.6514555468135327,0.38199239756570824,0.5047633014366868,0.43487906293898315,0.1693568890689149,0.18408357507490752,0.17641342611345304,0.36184761167390667,0.5078414319554777,0.420916011955323,0.3256863251325287,46.15384615384615,0.3721367521367522,0.33299504836779903,0.5524475524475524
shawshank,True,True,False,True,False,0.8090322580645162,0.8624484181568088,0.8348868175765647,0.6598752828886795,0.6319729980064085,0.6456228134600157,0.31123359827632946,0.2509948373196205,0.2778871413181513,0.593380379743175,0.5818054178276125,0.5861322574515772,0.46967999668524896,38.46153846153846,0.5097435323397257,0.5074488226168441,0.40923076923076923
shawshank,False,True,True,True,False,0.5341935483870968,0.8346774193548387,0.6514555468135327,0.38391195735247063,0.5047633014366868,0.43612031535184204,0.20161534412966062,0.18408357507490752,0.19245101030558515,0.3732402832897426,0.5078414319554777,0.4266756241569867,0.3256863251325287,46.15384615384615,0.3721367521367522,0.33299504836779903,0.5524475524475524
shawshank,True,True,True,True,False,0.8090322580645162,0.8624484181568088,0.8348868175765647,0.6631912390841,0.6319729980064085,0.6472058810967226,0.37051618842420175,0.2509948373196205,0.2992630752657014,0.614246561857606,0.5818054178276125,0.593785257979663,0.46967999668524896,38.46153846153846,0.5097435323397257,0.5074488226168441,0.40923076923076923
shawshank,False,True,False,True,True,0.5316129032258065,0.8879310344827587,0.6650524616626312,0.3818145813411792,0.5487731495661157,0.45031668351909554,0.16208416179618765,0.578872006414956,0.2532565028065432,0.35850388212105777,0.6718587301546101,0.4562085493294233,0.31170031114651475,7.6923076923076925,0.3550427350427351,0.2560719714447221,0.1678321678321678
shawshank,True,True,False,True,True,0.8064516129032258,0.9231905465288035,0.8608815426997245,0.6596974666641505,0.6901821951942781,0.6745956081440972,0.3112335982763295,0.6484033297423532,0.4205859436166615,0.5924608926145686,0.7539253571551449,0.6520210314868277,0.46967999668524896,30.76923076923077,0.5097435323397257,0.43052574569376717,0.48615384615384616
shawshank,False,True,True,True,True,0.5316129032258065,0.8879310344827587,0.6650524616626312,0.38373324757907457,0.5487731495661157,0.4516483822778865,0.19295733547165198,0.578872006414956,0.289436003207478,0.36943449542551104,0.6718587301546101,0.46871228238266527,0.31170031114651475,7.6923076923076925,0.3550427350427351,0.2560719714447221,0.1678321678321678
shawshank,True,True,True,True,True,0.8064516129032258,0.9231905465288035,0.8608815426997245,0.663012529310704,0.6901821951942781,0.6763246037459519,0.37051618842420175,0.6484033297423532,0.4715660579944386,0.6133267768793772,0.7539253571551449,0.6695907348133717,0.46967999668524896,30.76923076923077,0.5097435323397257,0.43052574569376717,0.48615384615384616
