script,keep_only_speaker_gold_clusters,remove_singleton_gold_clusters,use_speaker_sep,keep_person_sys_clusters,keep_speaker_sys_clusters,heuristic_speaker_resolution,heuristic_pronoun_resolution,min_speaker_sim,max_speaker_merges,muc_R,muc_P,muc_F1,bcubed_R,bcubed_P,bcubed_F1,ceafe_R,ceafe_P,ceafe_F1,conll2012_R,conll2012_P,conll2012_F1,nec_F1,nec_per_chains_missed,nec_name_F1,nec_pronoun_F1,nec_nominal_F1
bourne,True,True,False,True,False,False,False,0.6,3,0.7813299232736572,0.8404401650618982,0.8098078197481776,0.49911186342064173,0.6378320534642762,0.5600092318119027,0.30755095908484065,0.2562924659040339,0.2795917809862188,0.5293309152597132,0.5781882281434028,0.5498029441820996,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,True,True,True,False,False,False,0.6,3,0.8158567774936062,0.8621621621621621,0.8383705650459922,0.6405298451083967,0.7799495483215877,0.703397691919302,0.31229496805146156,0.22306783432247254,0.26024580670955133,0.5895605302178215,0.6217265149354075,0.6006713545582819,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,True,False,False,True,True,False,False,0.6,3,0.7800511508951407,0.9270516717325228,0.8472222222222222,0.4959852068771598,0.7135216501875871,0.5851908671910542,0.2306632193136305,0.6590377694675158,0.3417232878720452,0.5022331923619769,0.766537030462542,0.5913787924284405,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,False,True,True,True,False,False,0.6,3,0.8145780051150895,0.9381443298969072,0.8720054757015743,0.6365215303249663,0.8617781750694734,0.732217140297001,0.23422122603859621,0.5855530650964905,0.33460175148370885,0.5617735871595507,0.7951585233542904,0.6462747891607613,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,True,True,False,True,True,False,False,0.6,3,0.7800511508951407,0.9270516717325228,0.8472222222222222,0.49909678282996506,0.7135216501875871,0.5873510584891427,0.3075509590848407,0.6590377694675158,0.41938767147932826,0.5288996309366488,0.766537030462542,0.6179869840635644,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,True,True,True,True,False,False,0.6,3,0.8145780051150895,0.9381443298969072,0.8720054757015743,0.6405147645177202,0.8617781750694734,0.7348522120097433,0.3122949680514616,0.5855530650964905,0.4073412626758195,0.5891292458947571,0.7951585233542904,0.6713996501290457,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,False,False,False,False,False,True,False,0.6,3,0.8409893992932862,0.6455696202531646,0.7304347826086957,0.5789435255574981,0.4464072910512975,0.5041096310247838,0.4483575232201311,0.10325809625675747,0.16785798898881757,0.6227634826903051,0.39841166918707316,0.46746746754076574,0.5337983425299345,33.333333333333336,0.496971183469741,0.47547153545427423,0.5833333333333334
bourne,False,False,True,False,False,True,False,0.6,3,0.8739693757361602,0.6525945470536499,0.7472306143001006,0.7515592868462881,0.5309750083386361,0.6222978989308793,0.4865962544831747,0.11343961760957445,0.1839866434861755,0.7040416390218743,0.43233639100062016,0.517838385572385,0.5664751253100214,33.333333333333336,0.5027208039923752,0.5618355180732871,0.5833333333333334
bourne,False,True,False,False,False,True,False,0.6,3,0.8409893992932862,0.6455696202531646,0.7304347826086957,0.578703428927595,0.44546315257765473,0.503416257692575,0.5846756862749399,0.09921769221635345,0.16964683125075977,0.6681228381652736,0.39675015501572425,0.46783262385067687,0.7117311233732461,11.11111111111111,0.6626282446263213,0.5228509361612546,0.5555555555555556
bourne,False,True,True,False,False,True,False,0.6,3,0.8739693757361602,0.6525945470536499,0.7472306143001006,0.75328744291067,0.5295746138613185,0.6219248665125983,0.6008568215604989,0.10321466873431882,0.1761674450648583,0.7427045467357763,0.4284612765497624,0.5151076419591857,0.7553001670800286,11.11111111111111,0.6702944053231669,0.5268918018754939,0.5555555555555556
bourne,False,False,False,False,True,True,False,0.6,3,0.7879858657243817,0.9164383561643835,0.8473717542748576,0.5333829634862113,0.6962200786556534,0.6040192095574062,0.2533632192784589,0.566341313681261,0.35010190300296135,0.524910682829684,0.7263332495004327,0.6004976222784083,0.4623697711013632,41.666666666666664,0.4773633403324861,0.6421382021209409,0.5833333333333334
bourne,False,False,True,False,True,True,False,0.6,3,0.8197879858657244,0.9027237354085603,0.8592592592592592,0.700491522404792,0.8064951250917235,0.7497651010061134,0.2570268722180285,0.5426122857936158,0.34882218372446727,0.5924354601628482,0.7506103820979666,0.6526155146632799,0.49330439360270434,41.666666666666664,0.4831129608551203,0.6451688514066205,0.6666666666666666
bourne,False,True,False,False,True,True,False,0.6,3,0.7879858657243817,0.9164383561643835,0.8473717542748576,0.53376361301285,0.6952829969956801,0.6039099925433113,0.34385008330647987,0.566341313681261,0.42790232589250826,0.5551998540145705,0.7260208889471081,0.626394690903559,0.6164930281351508,22.22222222222222,0.6364844537766481,0.5228509361612546,0.6666666666666666
bourne,False,True,True,False,True,True,False,0.6,3,0.8197879858657244,0.9027237354085603,0.8592592592592592,0.7027776287035923,0.804821471326815,0.7503460636682354,0.3131078980101815,0.4870567302380602,0.381174832360221,0.6118911708598328,0.7315339789911451,0.6635933850959052,0.6577391914702724,22.22222222222222,0.6441506144734936,0.526891801875494,0.6666666666666666
bourne,False,False,False,True,False,True,False,0.6,3,0.7691401648998822,0.8414948453608248,0.8036923076923077,0.5110496202059079,0.6362625565890891,0.5668234757246793,0.2470318313681236,0.33525748542816775,0.2844608967269302,0.5090738721579713,0.6043382957926938,0.5516588933813057,0.44051662424821636,41.666666666666664,0.44823105726171847,0.4546382021209409,0.5
bourne,False,False,True,True,False,True,False,0.6,3,0.7938751472320377,0.8585987261146497,0.824969400244798,0.6680519076244742,0.7698018359587407,0.7153266975867443,0.25604615087719634,0.32432512444444866,0.2861692274509841,0.5726577352445694,0.6509085621726131,0.6088217750941755,0.46906196936028016,41.666666666666664,0.45541310110757477,0.5410021847399539,0.5
bourne,False,True,False,True,False,True,False,0.6,3,0.7691401648998822,0.8414948453608248,0.8036923076923077,0.5111756135948009,0.6344146532486485,0.5661662970330169,0.29954319971388205,0.29954319971388205,0.29954319971388205,0.526619659402855,0.5918175661077851,0.5564672681464022,0.5873554989976218,22.22222222222222,0.5976414096822913,0.49507315838347676,0.6666666666666666
bourne,False,True,True,True,False,True,False,0.6,3,0.7938751472320377,0.8585987261146497,0.824969400244798,0.6699681209383223,0.7679788736449809,0.7156332811076366,0.31177691904762367,0.2909917911111154,0.30102599080460213,0.5918733957393278,0.6391897969569152,0.6138762240523455,0.6254159591470402,22.22222222222222,0.607217468143433,0.4991140240977162,0.6666666666666666
bourne,False,False,False,True,True,True,False,0.6,3,0.767962308598351,0.9222065063649222,0.8380462724935732,0.5110360697766304,0.7056106533722201,0.592764503008065,0.2470318313681236,0.5521887995287469,0.3413530760723163,0.5086767365810351,0.7266686530886298,0.5907212838579848,0.44051662424821636,41.666666666666664,0.44823105726171847,0.6213048687876076,0.6666666666666666
bourne,False,False,True,True,True,True,False,0.6,3,0.7926972909305064,0.9295580110497238,0.8556897647806739,0.6680383571951966,0.8446538411691953,0.7460356641799206,0.25604615087719634,0.5723384549019683,0.3538092266666713,0.5722605996676331,0.7821834357069625,0.6518448852090887,0.46906196936028016,41.666666666666664,0.45541310110757477,0.6243355180732871,0.6666666666666666
bourne,False,True,False,True,True,True,False,0.6,3,0.767962308598351,0.9222065063649222,0.8380462724935732,0.5111619086566376,0.7035585618173662,0.5921236137066982,0.29954319971388205,0.49336527011698217,0.3727648707550532,0.5262224723229568,0.7063767794330902,0.6009782523184416,0.5873554989976218,22.22222222222222,0.5976414096822913,0.49507315838347676,0.6666666666666666
bourne,False,True,True,True,True,True,False,0.6,3,0.7926972909305064,0.9295580110497238,0.8556897647806739,0.6699544160001589,0.8426488286378669,0.746443333219739,0.31177691904762367,0.5135149254902036,0.38798905481482054,0.5914762086594296,0.7619072550592648,0.6633740509384112,0.6254159591470402,22.22222222222222,0.607217468143433,0.4991140240977162,0.6666666666666666
bourne,True,False,False,False,False,True,False,0.6,3,0.8542199488491049,0.6039783001808319,0.7076271186440678,0.5843507657056206,0.4131701675141158,0.4840726559477803,0.4985329737719291,0.06042823924508232,0.10779091324798468,0.6457012294422182,0.3591922356466766,0.43316356261327754,0.7926338933166226,0.0,0.8183371548556905,0.5293797750644701,0.7142857142857143
bourne,True,False,True,False,False,True,False,0.6,3,0.8887468030690537,0.6112576956904133,0.7243355914538823,0.7718417333125189,0.4919405428041706,0.6008950250693552,0.5283510572142541,0.06482835057843608,0.11548656988289707,0.7296465311986089,0.38934219635767336,0.4802390621353782,0.8456646747474931,0.0,0.8281936471802062,0.5345751738399208,0.7142857142857143
bourne,True,True,False,False,False,True,False,0.6,3,0.8542199488491049,0.6039783001808319,0.7076271186440678,0.5817431795431716,0.41261942007115743,0.4827987968705891,0.6380439650292388,0.05800399682083989,0.10634066083820647,0.6913356978071717,0.35820057235760977,0.4322555254509544,0.7926338933166226,0.0,0.8183371548556905,0.5293797750644701,0.7142857142857143
bourne,True,True,True,False,False,True,False,0.6,3,0.8887468030690537,0.6112576956904133,0.7243355914538823,0.7704103765578924,0.4909247637114684,0.5997034729275494,0.6378014096190054,0.05869338125328271,0.10749461959870878,0.7656528630819839,0.3869586135517215,0.47717789466004684,0.8456646747474931,0.0,0.8281936471802062,0.5345751738399208,0.7142857142857143
bourne,True,False,False,False,True,True,False,0.6,3,0.8491048593350383,0.9095890410958904,0.8783068783068784,0.582536186964592,0.6931008038210184,0.6330269541514839,0.4585329737719291,0.53945055737874,0.4957113229966801,0.6300580066905198,0.7140468007652162,0.6690150518183474,0.7926338933166226,0.0,0.8183371548556905,0.5293797750644701,0.7142857142857143
bourne,True,False,True,False,True,True,False,0.6,3,0.8861892583120204,0.8988326848249028,0.8924661944623309,0.7701612390353914,0.8054787143794953,0.7874241616413243,0.48835105721425415,0.5426122857936158,0.514053744436057,0.714900518187222,0.7489745616660045,0.7313147001799041,0.8456646747474931,0.0,0.8281936471802062,0.5345751738399208,0.7142857142857143
bourne,True,True,False,False,True,True,False,0.6,3,0.8491048593350383,0.9095890410958904,0.8783068783068784,0.5799172169957374,0.6921637221610452,0.6310882383429414,0.5847106316959053,0.5159211456140341,0.5481662172149112,0.6712442360088936,0.70589130295699,0.6858537779549102,0.7926338933166226,0.0,0.8183371548556905,0.5293797750644701,0.7142857142857143
bourne,True,True,True,False,True,True,False,0.6,3,0.8861892583120204,0.8988326848249028,0.8924661944623309,0.7687193396566924,0.8038050606145868,0.7858707887798213,0.5844680762856723,0.4870567302380603,0.5313346148051566,0.7464588914181284,0.7298981585591832,0.7365571993491029,0.8456646747474931,0.0,0.8281936471802062,0.5345751738399208,0.7142857142857143
bourne,True,False,False,True,False,True,False,0.6,3,0.8312020460358056,0.8376288659793815,0.834403080872914,0.5615764918403662,0.6361629318360141,0.5965473632032305,0.46936047959943483,0.33525748542816775,0.391133732999529,0.6207130058252023,0.6030164277478545,0.6073613923585578,0.7551713558540852,0.0,0.768396098162946,0.4936654893501844,0.7142857142857143
bourne,True,False,True,True,False,True,False,0.6,3,0.860613810741688,0.8573248407643312,0.8589661774090619,0.7380241588481821,0.7697380960177003,0.753547595469415,0.486487686666673,0.32432512444444866,0.3891901493333384,0.6950418854188477,0.6504626870754934,0.6672346407372718,0.8041062331890517,0.0,0.780708173327271,0.49886088812563506,0.7142857142857143
bourne,True,True,False,True,False,True,False,0.6,3,0.8312020460358056,0.8376288659793815,0.834403080872914,0.558826030685036,0.6343150284955735,0.5941824679497336,0.5591473061325798,0.29954319971388205,0.39010277172040453,0.6497251276178072,0.5904956980629457,0.6062294401810174,0.7551713558540852,0.0,0.768396098162946,0.4936654893501844,0.7142857142857143
bourne,True,True,True,True,False,True,False,0.6,3,0.860613810741688,0.8573248407643312,0.8589661774090619,0.7363806466703162,0.7679151337039404,0.7518173621468827,0.5819835822222307,0.29099179111111534,0.38798905481482043,0.7263260132114117,0.6387439218597956,0.6662575314569216,0.8041062331890517,0.0,0.780708173327271,0.49886088812563506,0.7142857142857143
bourne,True,False,False,True,True,True,False,0.6,3,0.829923273657289,0.917963224893918,0.8717259905977166,0.5615615052683347,0.7055000203591367,0.6253550366522594,0.46936047959943483,0.5521887995287469,0.5074167347020918,0.6202817528416862,0.7252173482606006,0.6681659206506892,0.7551713558540852,0.0,0.768396098162946,0.4936654893501844,0.7142857142857143
bourne,True,False,True,True,True,True,False,0.6,3,0.8593350383631714,0.9281767955801105,0.8924302788844622,0.7380091722761505,0.844583735835932,0.7877079956660984,0.4864876866666731,0.5723384549019683,0.5259326342342412,0.6946106324353316,0.7816996621060036,0.7353569695949339,0.8041062331890517,0.0,0.780708173327271,0.49886088812563506,0.7142857142857143
bourne,True,True,False,True,True,True,False,0.6,3,0.829923273657289,0.917963224893918,0.8717259905977166,0.5588109500943594,0.7034479288042828,0.6228427654714015,0.5591473061325798,0.49336527011698217,0.5242005994992935,0.6492938432947427,0.7049254746050609,0.672923118522804,0.7551713558540852,0.0,0.768396098162946,0.4936654893501844,0.7142857142857143
bourne,True,True,True,True,True,True,False,0.6,3,0.8593350383631714,0.9281767955801105,0.8924302788844622,0.7363655660796395,0.8425787233046038,0.7858997467159732,0.5819835822222307,0.5135149254902035,0.5456096083333413,0.7258947288883472,0.7614234814583059,0.7413132113112589,0.8041062331890517,0.0,0.780708173327271,0.49886088812563506,0.7142857142857143
bourne,False,False,False,False,False,False,True,0.6,3,0.8080094228504122,0.6423220973782772,0.7157016171100679,0.5238790483199307,0.44601286449098565,0.481820276881793,0.4084117519871564,0.09699779109694964,0.15676410682335298,0.5801000743858331,0.3951109176554042,0.4514286669384046,0.5170917600805406,33.333333333333336,0.4757686959422527,0.4755060849291222,0.5833333333333334
bourne,False,False,True,False,False,False,True,0.6,3,0.856301531213192,0.6537769784172662,0.7414584395716471,0.6763885741313128,0.540107525485908,0.6006144354362605,0.5557951262430664,0.12957186992169645,0.2101513910172788,0.6961617438625237,0.4411521246082903,0.5174080886750622,0.5314406763395453,33.333333333333336,0.4656885895385563,0.4513196450574142,0.5833333333333334
bourne,False,True,False,False,False,False,True,0.6,3,0.8080094228504122,0.6423220973782772,0.7157016171100679,0.5275720819381738,0.4454021153053179,0.48301737484306123,0.5304635681730455,0.09283112443028298,0.15801042456218378,0.6220150243205439,0.3935184457046261,0.45224313883843764,0.6894556801073874,11.11111111111111,0.6343582612563369,0.5228970021277185,0.5555555555555556
bourne,False,True,True,False,False,False,True,0.6,3,0.856301531213192,0.6537769784172662,0.7414584395716471,0.6829608497770518,0.5397153686231629,0.6029469801496639,0.7304838618060662,0.12548189037159418,0.2141732788541346,0.7565820809321032,0.4396580791373412,0.5195262328584819,0.7085875684527271,11.11111111111111,0.6209181193847417,0.4906484156321077,0.5555555555555556
bourne,False,False,False,False,True,False,True,0.6,3,0.7550058892815077,0.9263005780346821,0.8319273199221285,0.47831848624864387,0.7107905247507164,0.5718302438107162,0.21341744804548402,0.6758219188106994,0.3243945210291357,0.4822472745252118,0.7709710071986993,0.5760506949206602,0.44566318865196924,41.666666666666664,0.4561608528049978,0.4755060849291222,0.5833333333333334
bourne,False,False,True,False,True,False,True,0.6,3,0.8021201413427562,0.9128686327077749,0.8539184952978057,0.6253208096898167,0.8307516202247062,0.7135445533304084,0.3262257439779202,0.688698792842276,0.44273493825574883,0.5845555650034977,0.8107730152582523,0.6700659956279876,0.45826994463222825,41.666666666666664,0.4460807464013013,0.36798631172408086,0.75
bourne,False,True,False,False,True,False,True,0.6,3,0.7550058892815077,0.9263005780346821,0.8319273199221285,0.4826322660234289,0.7104354111143527,0.5747855866014027,0.28963796520458546,0.6758219188106994,0.40549315128641966,0.5090920401698407,0.7708526359865782,0.6040686859366503,0.5942175848692923,22.22222222222222,0.6082144704066637,0.5228970021277185,0.6666666666666666
bourne,False,True,True,False,True,False,True,0.6,3,0.8021201413427562,0.9128686327077749,0.8539184952978057,0.6324510355699743,0.8307516202247062,0.7181639814987815,0.44273493825574883,0.688698792842276,0.5389816639635203,0.6257687050561598,0.8107730152582523,0.7036880469200358,0.611026592842971,22.22222222222222,0.5947743285350684,0.37953730452099665,0.6666666666666666
bourne,False,False,False,True,False,False,True,0.6,3,0.7232037691401649,0.844566712517194,0.7791878172588832,0.4517574090337295,0.6379456535310666,0.5289453346404395,0.12140169437559499,0.2562924659040339,0.1647594423668789,0.43212095751649643,0.5796016106507648,0.4909641980887338,0.38443869885605086,50.0,0.3853275194716645,0.4546727515957889,0.5833333333333334
bourne,False,False,True,True,False,False,True,0.6,3,0.7526501766784452,0.8635135135135135,0.8042794210195091,0.5762896879572253,0.780018709397734,0.6628532854566922,0.12327432949399798,0.22306783432247254,0.15879405155159063,0.4840713980432229,0.6222000190779067,0.541975586009264,0.390368710064327,50.0,0.37200667232722723,0.43048631172408086,0.5833333333333334
bourne,False,True,False,True,False,False,True,0.6,3,0.7232037691401649,0.844566712517194,0.7791878172588832,0.4569085767536124,0.6379456535310666,0.5324596325946381,0.16475944236687892,0.2562924659040339,0.20057671244663522,0.4482905960868855,0.5796016106507648,0.5040747207667189,0.5125849318080679,33.333333333333336,0.5137700259622193,0.49511922434994077,0.6666666666666666
bourne,False,True,True,True,False,False,True,0.6,3,0.7526501766784452,0.8635135135135135,0.8042794210195091,0.5828608360525187,0.780018709397734,0.6671790747963281,0.1673008757418544,0.22306783432247254,0.19120100084783362,0.5009372961576061,0.6222000190779067,0.5542198322212236,0.5204916134191027,33.333333333333336,0.49600889643630297,0.35175952674321886,0.6666666666666666
bourne,False,False,False,True,True,False,True,0.6,3,0.7220259128386337,0.9316109422492401,0.8135368281353682,0.45174385860445193,0.713648916427826,0.5532667133397373,0.121401694375595,0.6590377694675158,0.20503397272322713,0.43172382193956027,0.7680992093815272,0.523945838066111,0.38443869885605086,8.333333333333334,0.3853275194716645,0.2880060849291222,0.5
bourne,False,False,True,True,True,False,True,0.6,3,0.751472320376914,0.9396170839469808,0.8350785340314136,0.5762761375279478,0.8618547858102992,0.6907108928912455,0.12327432949399801,0.5855530650964905,0.20367063133790975,0.4836742624662866,0.7956749782845902,0.5764866860868563,0.390368710064327,16.666666666666668,0.37200667232722723,0.2638196450574141,0.5833333333333334
bourne,False,True,False,True,True,False,True,0.6,3,0.7220259128386337,0.9316109422492401,0.8135368281353682,0.4568948718154491,0.713648916427826,0.5571129136174782,0.16475944236687895,0.6590377694675158,0.2636151077870063,0.44789340900698726,0.7680992093815272,0.5447549498466177,0.5125849318080679,11.11111111111111,0.5137700259622193,0.38400811323882966,0.6666666666666666
bourne,False,True,True,True,True,False,True,0.6,3,0.751472320376914,0.9396170839469808,0.8350785340314136,0.5828471311143554,0.8618547858102992,0.6954093207213596,0.16730087574185443,0.5855530650964905,0.26024580670955133,0.500540109077708,0.7956749782845902,0.5969112204874416,0.5204916134191027,22.22222222222222,0.49600889643630297,0.35175952674321886,0.6666666666666666
bourne,True,False,False,False,False,False,True,0.6,3,0.8184143222506394,0.599250936329588,0.6918918918918919,0.5234502777882611,0.4116082083313402,0.4608405446061262,0.4226360084292768,0.0528295010536596,0.09391911298428374,0.5881668694893925,0.3545628819048627,0.41555051649410063,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,False,True,False,False,False,True,0.6,3,0.8695652173913043,0.6115107913669064,0.7180570221752903,0.688704049798575,0.49913067158645347,0.5787898075574905,0.6169717707009056,0.07570205775471235,0.13485721763954223,0.7250803459635949,0.39544784023602403,0.477234682457441,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,True,False,False,False,False,True,0.6,3,0.8184143222506394,0.599250936329588,0.6918918918918919,0.5254794514255776,0.41140462526945093,0.4614971738299874,0.5368480112390357,0.050329501053659596,0.09203108764097755,0.6269139283050842,0.3536616875508995,0.41514005112095226,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,True,True,False,False,False,True,0.6,3,0.8695652173913043,0.6115107913669064,0.7180570221752903,0.693024652369457,0.49913067158645347,0.5803100539203369,0.8226290276012075,0.07570205775471235,0.13864534173054058,0.7950729657873229,0.39544784023602403,0.47900413927538926,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,False,False,False,True,False,True,0.6,3,0.8132992327365729,0.9190751445086706,0.8629579375848032,0.5216356990472325,0.7074742860436725,0.6005058102770817,0.3826360084292767,0.6377266807154612,0.4782950105365959,0.572523646737694,0.7547587037559347,0.6472529194661603,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,False,True,False,True,False,True,0.6,3,0.8670076726342711,0.9088471849865952,0.8874345549738221,0.6870235555214473,0.8277377045454557,0.7508447909353891,0.5912574849866198,0.6569527610962442,0.6223762999859156,0.7150962377141128,0.797845883542765,0.7535518819650423,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,True,False,False,True,False,True,0.6,3,0.8132992327365729,0.9190751445086706,0.8629579375848032,0.5236534888781436,0.7071191724073088,0.6017121330871562,0.4835146779057023,0.6043933473821278,0.5372385310063359,0.6068224665068063,0.7435292214327024,0.6673028672260983,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,True,True,False,True,False,True,0.6,3,0.8670076726342711,0.9088471849865952,0.8874345549738221,0.6913336154682569,0.8277377045454557,0.753411498727578,0.7883433133154931,0.6569527610962442,0.716675739377721,0.7822282004726736,0.797845883542765,0.7858405976930403,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,False,False,True,False,False,True,0.6,3,0.7813299232736572,0.8404401650618982,0.8098078197481776,0.49600019344919133,0.6378320534642762,0.5580452007209854,0.2306632193136305,0.25629246590403393,0.24280338875119004,0.502664445345493,0.5781882281434029,0.5368854697401176,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,False,True,True,False,False,True,0.6,3,0.8158567774936062,0.8621621621621621,0.8383705650459922,0.6365365168969978,0.7799495483215877,0.7009830608780436,0.23422122603859621,0.22306783432247257,0.22850851320838653,0.5622048401430667,0.6217265149354075,0.5892873797108075,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,True,True,False,True,False,False,True,0.6,3,0.7813299232736572,0.8404401650618982,0.8098078197481776,0.49911186342064173,0.6378320534642762,0.5600092318119027,0.30755095908484065,0.2562924659040339,0.2795917809862188,0.5293309152597132,0.5781882281434028,0.5498029441820996,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,True,True,True,False,False,True,0.6,3,0.8158567774936062,0.8621621621621621,0.8383705650459922,0.6405298451083967,0.7799495483215877,0.703397691919302,0.31229496805146156,0.22306783432247254,0.26024580670955133,0.5895605302178215,0.6217265149354075,0.6006713545582819,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,True,False,False,True,True,False,True,0.6,3,0.7800511508951407,0.9270516717325228,0.8472222222222222,0.4959852068771598,0.7135216501875871,0.5851908671910542,0.2306632193136305,0.6590377694675158,0.3417232878720452,0.5022331923619769,0.766537030462542,0.5913787924284405,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,False,True,True,True,False,True,0.6,3,0.8145780051150895,0.9381443298969072,0.8720054757015743,0.6365215303249663,0.8617781750694734,0.732217140297001,0.23422122603859621,0.5855530650964905,0.33460175148370885,0.5617735871595507,0.7951585233542904,0.6462747891607613,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,True,True,False,True,True,False,True,0.6,3,0.7800511508951407,0.9270516717325228,0.8472222222222222,0.49909678282996506,0.7135216501875871,0.5873510584891427,0.3075509590848407,0.6590377694675158,0.41938767147932826,0.5288996309366488,0.766537030462542,0.6179869840635644,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,True,True,True,True,False,True,0.6,3,0.8145780051150895,0.9381443298969072,0.8720054757015743,0.6405147645177202,0.8617781750694734,0.7348522120097433,0.3122949680514616,0.5855530650964905,0.4073412626758195,0.5891292458947571,0.7951585233542904,0.6713996501290457,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
bourne,False,False,False,False,False,True,True,0.6,3,0.8621908127208481,0.6524064171122995,0.7427701674277017,0.7439684424539795,0.2492459821877401,0.37339599698829495,0.3640310562371854,0.0875517730190699,0.14115489935727596,0.6567301038040043,0.32973472410636984,0.4191070212577575,0.2852830489357912,50.0,0.24232619645242012,0.5048624754420432,0.4166666666666667
bourne,False,False,True,False,False,True,True,0.6,3,0.8845700824499411,0.6553228621291448,0.7528822055137844,0.7873550432283031,0.3506191601012965,0.4851810579721373,0.42734642965988673,0.1027795210574411,0.1657057584395479,0.6997571851127103,0.3695738477626275,0.46792300730848985,0.396686937346218,50.0,0.3642562311114414,0.41337108832037267,0.4166666666666667
bourne,False,True,False,False,False,True,True,0.6,3,0.8621908127208481,0.6524064171122995,0.7427701674277017,0.7456100438502621,0.24846249364905817,0.37272155460777207,0.4702326239409421,0.08333236373636949,0.1415754136596385,0.6926778268373508,0.32806709149924235,0.4190223785650375,0.38037739858105496,33.333333333333336,0.32310159526989346,0.45092774503383537,0.3333333333333333
bourne,False,True,True,False,False,True,True,0.6,3,0.8845700824499411,0.6553228621291448,0.7528822055137844,0.7894913607109519,0.349306183711633,0.48432527034131473,0.5204463450146081,0.09223099785069004,0.15669352323020458,0.7315025960585003,0.36562001456382265,0.4646336663617679,0.528915916461624,33.333333333333336,0.4856749748152552,0.32893922887160804,0.3333333333333333
bourne,False,False,False,False,True,True,True,0.6,3,0.8091872791519434,0.920911528150134,0.8614420062695923,0.6984078803826929,0.3594280278173033,0.4746054943155791,0.16679170305268765,0.633808471600213,0.26408686316675545,0.5581289541957747,0.6380493425225501,0.5333781212506422,0.2067451549049395,58.333333333333336,0.21342348152029342,0.5006958087753766,0.25
bourne,False,False,True,False,True,True,True,0.6,3,0.8303886925795053,0.9038461538461539,0.8655616942909761,0.7362872787868071,0.5085302996585542,0.60157310918416,0.19777704739474064,0.5781175231538572,0.29472658043137817,0.5881510062536843,0.6634979922195218,0.587287127968838,0.3235162056389009,58.333333333333336,0.34464838797418657,0.4133710883203727,0.5
bourne,False,True,False,False,True,True,True,0.6,3,0.8091872791519434,0.920911528150134,0.8614420062695923,0.7006702279355171,0.3587628620375243,0.4745452236630199,0.22636016842864753,0.633808471600213,0.3335834061053753,0.5787392251720361,0.6378276205959571,0.5565235453459959,0.27566020653991935,66.66666666666667,0.2845646420270579,0.44537218947827983,0.3333333333333333
bourne,False,True,True,False,True,True,True,0.6,3,0.8303886925795053,0.9038461538461539,0.8655616942909761,0.7389815465038744,0.5070017735398642,0.6013964210653219,0.23269742146429087,0.5011944462307804,0.31783062443903143,0.6006892201825569,0.6373474578722661,0.5949295799317764,0.4313549408518678,44.44444444444444,0.45953118396558207,0.32893922887160804,0.4444444444444444
bourne,False,False,False,True,False,True,True,0.6,3,0.790341578327444,0.8472222222222222,0.817794028031688,0.6760745371023895,0.32374696896892485,0.4378323147779053,0.16046031514235237,0.2903567607337805,0.2066946432342166,0.5422921435240619,0.4871086506416425,0.4874403286812699,0.18489200805179262,75.0,0.1842911984495257,0.47986247544204325,0.25
